city,date,temp_max,temp_min,temp_avg,wind_speed,precipitation,humidity,data_source,danger_label,risk_level
tunisia,2017-05-21,25.0,16.8,20.2,34.7,0.0,53.4,historical,0,Green
tunisia,2017-05-22,25.9,13.5,20.3,19.1,0.0,59.5,historical,0,Green
tunisia,2017-05-23,27.0,15.0,21.8,18.4,0.0,62.2,historical,0,Green
tunisia,2017-05-24,27.7,14.9,21.5,16.6,0.003,63.2,historical,0,Green
tunisia,2017-05-25,31.9,14.8,22.4,21.2,0.0,53.6,historical,1,Yellow
tunisia,2017-05-26,25.9,18.0,21.6,87.3,0.0,68.3,historical,2,Orange
tunisia,2017-05-27,26.0,16.0,21.3,24.7,0.0,65.6,historical,1,Yellow
tunisia,2017-05-28,26.9,15.0,21.2,22.8,0.001,66.5,historical,1,Yellow
tunisia,2017-05-29,28.0,16.0,22.6,29.4,0.005,57.6,historical,1,Yellow
tunisia,2017-05-30,28.0,19.7,23.8,25.8,0.0,50.3,historical,1,Yellow
tunisia,2017-05-31,28.0,17.0,23.3,25.8,0.0,61.1,historical,1,Yellow
tunisia,2017-06-01,29.0,20.9,24.8,25.9,0.005,52.4,historical,1,Yellow
tunisia,2017-06-02,28.0,20.8,24.5,20.4,0.291,50.7,historical,1,Yellow
tunisia,2017-06-03,31.0,16.0,23.5,22.2,0.003,51.7,historical,1,Yellow
tunisia,2017-06-04,30.9,16.2,24.0,20.4,0.0,58.2,historical,1,Yellow
tunisia,2017-06-05,30.9,16.9,23.6,33.2,29.487,62.2,historical,2,Orange
tunisia,2017-06-06,26.0,17.0,20.9,25.9,9.97,76.3,historical,1,Yellow
tunisia,2017-06-07,28.0,19.9,23.2,32.3,0.0,61.2,historical,1,Yellow
tunisia,2017-06-08,27.8,19.0,22.1,24.0,0.0,68.5,historical,1,Yellow
tunisia,2017-06-09,32.9,17.9,25.3,21.4,0.196,65.7,historical,1,Yellow
tunisia,2017-06-10,27.0,20.0,23.2,20.4,0.0,77.6,historical,1,Yellow
tunisia,2017-06-11,27.2,18.0,23.1,19.9,0.005,74.8,historical,0,Green
tunisia,2017-06-12,30.0,19.0,24.6,18.3,0.0,67.7,historical,0,Green
tunisia,2017-06-13,32.0,20.0,26.3,24.1,0.008,53.6,historical,1,Yellow
tunisia,2017-06-14,33.0,19.9,27.5,24.1,0.0,48.9,historical,1,Yellow
tunisia,2017-06-15,34.9,19.0,26.9,18.3,0.003,63.2,historical,1,Yellow
tunisia,2017-06-16,33.0,20.0,26.1,20.5,0.004,67.0,historical,1,Yellow
tunisia,2017-06-17,35.0,24.0,29.2,31.4,0.0,43.1,historical,1,Yellow
tunisia,2017-06-18,29.0,23.0,25.9,22.2,0.0,68.3,historical,1,Yellow
tunisia,2017-06-19,29.7,21.0,25.1,29.4,0.0,65.3,historical,1,Yellow
tunisia,2017-06-20,31.7,18.1,25.9,25.8,0.0,60.0,historical,1,Yellow
tunisia,2017-06-21,32.9,23.0,28.0,29.4,0.0,48.0,historical,1,Yellow
tunisia,2017-06-22,32.9,23.9,28.0,18.4,0.0,54.7,historical,1,Yellow
tunisia,2017-06-23,31.1,20.9,26.1,18.3,0.0,59.0,historical,1,Yellow
tunisia,2017-06-24,32.1,19.8,26.3,20.5,0.0,60.0,historical,1,Yellow
tunisia,2017-06-25,36.9,20.8,28.6,19.3,0.0,54.5,historical,1,Yellow
tunisia,2017-06-26,39.7,23.9,31.5,24.0,0.0,40.8,historical,2,Orange
tunisia,2017-06-27,36.9,25.1,30.8,19.0,0.0,48.1,historical,1,Yellow
tunisia,2017-06-28,39.9,26.0,32.2,33.3,0.0,39.5,historical,2,Orange
tunisia,2017-06-29,33.0,24.0,28.0,22.3,0.0,46.4,historical,1,Yellow
tunisia,2017-06-30,31.7,22.0,26.9,30.6,0.0,63.6,historical,1,Yellow
tunisia,2017-07-01,29.0,23.0,25.8,33.3,0.0,59.0,historical,1,Yellow
tunisia,2017-07-02,28.9,22.0,24.8,35.9,0.0,52.0,historical,1,Yellow
tunisia,2017-07-03,29.0,21.8,25.0,31.5,0.0,58.3,historical,1,Yellow
tunisia,2017-07-04,30.0,20.8,25.1,20.5,0.0,64.4,historical,1,Yellow
tunisia,2017-07-05,33.0,20.0,27.7,22.7,0.0,50.3,historical,1,Yellow
tunisia,2017-07-06,35.0,20.7,28.9,20.5,0.008,46.7,historical,1,Yellow
tunisia,2017-07-07,35.9,20.7,29.2,19.4,0.0,46.6,historical,1,Yellow
tunisia,2017-07-08,36.9,21.0,30.0,19.3,0.001,46.6,historical,1,Yellow
tunisia,2017-07-09,37.2,22.0,30.1,22.2,0.0,39.4,historical,2,Orange
tunisia,2017-07-10,37.7,22.0,29.9,25.7,0.0,43.8,historical,2,Orange
tunisia,2017-07-11,40.1,22.0,31.5,24.8,0.0,44.7,historical,2,Orange
tunisia,2017-07-12,39.0,25.0,32.2,18.3,0.0,42.3,historical,1,Yellow
tunisia,2017-07-13,37.9,23.0,31.1,33.7,0.0,43.0,historical,2,Orange
tunisia,2017-07-14,35.9,26.0,30.1,35.2,0.0,43.3,historical,2,Orange
tunisia,2017-07-15,34.9,24.9,28.9,37.1,0.0,47.3,historical,1,Yellow
tunisia,2017-07-16,32.1,23.6,27.3,35.2,0.0,61.5,historical,1,Yellow
tunisia,2017-07-17,30.0,22.0,26.2,23.4,0.0,61.7,historical,1,Yellow
tunisia,2017-07-18,30.0,20.9,25.9,22.9,0.0,56.2,historical,1,Yellow
tunisia,2017-07-19,33.0,24.8,28.4,27.7,0.0,56.2,historical,1,Yellow
tunisia,2017-07-20,33.0,24.0,28.8,29.4,0.0,64.5,historical,1,Yellow
tunisia,2017-07-21,36.9,25.0,30.5,27.6,0.005,56.9,historical,2,Orange
tunisia,2017-07-22,36.1,26.2,30.7,27.5,0.0,59.2,historical,2,Orange
tunisia,2017-07-23,37.4,24.0,30.2,22.8,0.0,68.6,historical,2,Orange
tunisia,2017-07-24,37.9,25.0,31.1,36.9,0.006,54.5,historical,2,Orange
tunisia,2017-07-25,31.9,24.0,27.5,33.4,0.0,57.1,historical,1,Yellow
tunisia,2017-07-26,31.9,23.6,27.0,38.7,0.0,51.1,historical,1,Yellow
tunisia,2017-07-27,31.9,23.0,27.2,29.9,0.0,52.4,historical,1,Yellow
tunisia,2017-07-28,32.1,23.9,27.4,16.5,0.0,52.4,historical,1,Yellow
tunisia,2017-07-29,37.9,21.0,29.8,18.2,0.0,49.5,historical,1,Yellow
tunisia,2017-07-30,41.0,23.0,31.4,27.7,0.003,47.8,historical,2,Orange
tunisia,2017-07-31,37.0,26.0,31.2,27.7,0.0,48.7,historical,2,Orange
tunisia,2017-08-01,37.1,24.0,31.5,25.9,0.004,43.9,historical,2,Orange
tunisia,2017-08-02,40.9,22.0,31.3,23.8,0.0,42.5,historical,2,Orange
tunisia,2017-08-03,40.0,22.0,31.2,19.1,0.0,39.5,historical,1,Yellow
tunisia,2017-08-04,41.9,23.0,32.1,16.3,0.0,35.5,historical,2,Orange
tunisia,2017-08-05,39.0,23.0,30.0,17.2,0.0,58.2,historical,1,Yellow
tunisia,2017-08-06,36.0,24.0,29.6,18.4,0.0,64.7,historical,1,Yellow
tunisia,2017-08-07,37.0,24.0,30.0,20.3,0.19,64.0,historical,2,Orange
tunisia,2017-08-08,39.9,25.0,31.9,27.4,0.0,55.5,historical,2,Orange
tunisia,2017-08-09,41.9,28.9,34.9,27.5,0.068,37.0,historical,2,Orange
tunisia,2017-08-10,36.0,26.0,31.1,31.6,0.377,53.1,historical,2,Orange
tunisia,2017-08-11,30.9,24.0,27.0,27.3,0.0,46.6,historical,1,Yellow
tunisia,2017-08-12,29.9,23.0,25.9,29.5,0.0,47.1,historical,1,Yellow
tunisia,2017-08-13,30.0,22.0,25.7,18.3,0.0,53.5,historical,0,Green
tunisia,2017-08-14,32.1,23.9,27.5,25.3,0.0,56.6,historical,1,Yellow
tunisia,2017-08-15,33.9,23.8,28.8,18.3,0.0,58.9,historical,1,Yellow
tunisia,2017-08-16,34.0,22.0,28.0,18.3,0.0,58.8,historical,1,Yellow
tunisia,2017-08-17,36.0,22.0,28.3,18.4,0.0,56.6,historical,1,Yellow
tunisia,2017-08-18,36.0,22.0,28.6,18.4,0.0,57.8,historical,1,Yellow
tunisia,2017-08-19,37.9,22.5,30.0,19.2,0.0,52.4,historical,1,Yellow
tunisia,2017-08-20,34.9,25.0,29.0,29.5,0.0,43.4,historical,1,Yellow
tunisia,2017-08-21,31.0,24.0,26.8,29.4,0.0,52.5,historical,1,Yellow
tunisia,2017-08-22,31.0,22.0,26.2,23.7,0.0,57.7,historical,1,Yellow
tunisia,2017-08-23,31.1,18.8,26.2,18.3,0.0,60.7,historical,1,Yellow
tunisia,2017-08-24,32.0,21.0,27.0,20.5,0.0,61.3,historical,1,Yellow
tunisia,2017-08-25,34.0,25.0,29.1,25.8,0.0,51.8,historical,1,Yellow
tunisia,2017-08-26,35.1,22.0,29.4,20.0,0.0,45.4,historical,1,Yellow
tunisia,2017-08-27,37.0,21.0,28.5,21.2,0.003,49.7,historical,2,Orange
tunisia,2017-08-28,36.9,20.0,28.7,16.3,0.0,40.1,historical,1,Yellow
tunisia,2017-08-29,35.9,21.0,27.8,21.9,0.0,56.5,historical,2,Orange
tunisia,2017-08-30,35.0,22.0,28.7,21.6,0.0,59.8,historical,1,Yellow
tunisia,2017-08-31,35.9,24.0,29.7,25.8,0.0,60.8,historical,2,Orange
tunisia,2017-09-01,37.0,25.4,30.5,23.0,0.025,50.8,historical,2,Orange
tunisia,2017-09-02,32.0,24.0,28.2,31.7,0.0,48.0,historical,1,Yellow
tunisia,2017-09-03,29.7,21.9,25.2,29.5,0.0,44.1,historical,1,Yellow
tunisia,2017-09-04,31.9,20.0,26.3,21.6,0.0,52.3,historical,1,Yellow
tunisia,2017-09-05,31.0,22.0,26.1,20.7,0.0,65.4,historical,1,Yellow
tunisia,2017-09-06,32.0,19.6,25.8,20.0,0.0,66.9,historical,1,Yellow
tunisia,2017-09-07,29.3,22.0,24.8,11.8,2.023,67.3,historical,0,Green
tunisia,2017-09-08,29.0,22.0,24.8,25.8,0.007,61.2,historical,1,Yellow
tunisia,2017-09-09,34.9,19.0,26.4,17.1,0.0,56.9,historical,1,Yellow
tunisia,2017-09-10,30.8,17.0,23.8,38.0,11.456,60.3,historical,2,Orange
tunisia,2017-09-11,28.0,17.0,22.3,38.8,1.964,61.0,historical,1,Yellow
tunisia,2017-09-12,33.0,19.0,25.6,19.1,0.0,47.7,historical,1,Yellow
tunisia,2017-09-13,29.0,21.0,24.8,23.8,0.0,60.3,historical,1,Yellow
tunisia,2017-09-14,33.8,18.0,25.6,14.6,0.0,59.0,historical,1,Yellow
tunisia,2017-09-15,32.0,20.5,26.4,23.1,0.0,61.9,historical,1,Yellow
tunisia,2017-09-16,35.9,23.0,27.9,27.3,0.003,58.9,historical,2,Orange
tunisia,2017-09-17,28.0,21.9,24.8,31.5,0.0,56.8,historical,1,Yellow
tunisia,2017-09-18,28.6,19.0,23.6,17.3,0.0,53.2,historical,0,Green
tunisia,2017-09-19,27.0,21.0,23.3,33.4,0.008,57.0,historical,1,Yellow
tunisia,2017-09-20,26.0,17.6,22.3,35.2,0.0,47.1,historical,1,Yellow
tunisia,2017-09-21,26.0,17.8,21.7,20.5,0.0,52.7,historical,1,Yellow
tunisia,2017-09-22,29.0,17.0,23.7,33.3,0.0,61.7,historical,1,Yellow
tunisia,2017-09-23,31.0,21.0,25.9,20.4,0.0,57.0,historical,1,Yellow
tunisia,2017-09-24,29.0,20.7,24.9,25.7,0.0,64.4,historical,1,Yellow
tunisia,2017-09-25,28.0,20.0,23.0,27.4,0.0,65.1,historical,1,Yellow
tunisia,2017-09-26,30.9,16.8,23.2,18.1,0.003,64.3,historical,1,Yellow
tunisia,2017-09-27,26.0,20.9,22.8,18.3,0.008,64.0,historical,0,Green
tunisia,2017-09-28,26.0,19.9,22.2,25.8,0.014,64.8,historical,1,Yellow
tunisia,2017-09-29,26.0,18.2,22.0,22.1,0.0,64.1,historical,1,Yellow
tunisia,2017-09-30,27.0,17.0,21.7,20.5,0.0,68.5,historical,1,Yellow
tunisia,2017-10-01,28.0,17.0,22.3,18.2,0.0,65.3,historical,0,Green
tunisia,2017-10-02,22.9,17.9,20.0,16.4,16.913,77.0,historical,0,Green
tunisia,2017-10-03,24.1,16.0,20.4,14.8,6.272,82.5,historical,0,Green
tunisia,2017-10-04,23.1,20.1,21.8,16.6,12.838,86.6,historical,0,Green
tunisia,2017-10-05,25.0,20.0,21.9,27.6,3.914,83.6,historical,0,Green
tunisia,2017-10-06,26.1,18.0,21.9,35.2,0.0,70.0,historical,1,Yellow
tunisia,2017-10-07,24.0,18.0,21.0,31.5,0.015,57.5,historical,0,Green
tunisia,2017-10-08,25.0,14.7,19.5,14.7,0.0,54.6,historical,0,Green
tunisia,2017-10-09,26.0,15.0,20.2,14.7,0.0,63.4,historical,0,Green
tunisia,2017-10-10,27.0,15.7,20.9,16.3,0.0,67.7,historical,0,Green
tunisia,2017-10-11,26.1,16.1,20.9,12.9,0.021,73.2,historical,0,Green
tunisia,2017-10-12,25.0,15.0,20.3,14.8,0.376,77.6,historical,0,Green
tunisia,2017-10-13,25.1,17.0,20.8,14.7,0.008,73.6,historical,0,Green
tunisia,2017-10-14,24.0,16.0,20.3,16.5,0.0,73.3,historical,0,Green
tunisia,2017-10-15,25.0,14.5,20.3,18.1,0.005,73.5,historical,0,Green
tunisia,2017-10-16,26.1,13.0,20.3,14.7,0.008,73.8,historical,0,Green
tunisia,2017-10-17,28.0,13.9,21.0,12.9,0.008,71.2,historical,0,Green
tunisia,2017-10-18,28.0,17.0,22.3,20.4,0.005,65.3,historical,1,Yellow
tunisia,2017-10-19,29.0,16.1,22.9,16.5,0.003,58.5,historical,0,Green
tunisia,2017-10-20,23.1,18.0,19.9,24.2,10.219,80.1,historical,1,Yellow
tunisia,2017-10-21,24.8,17.7,20.6,14.6,1.677,82.8,historical,0,Green
tunisia,2017-10-22,25.1,17.8,21.0,21.0,0.007,75.2,historical,1,Yellow
tunisia,2017-10-23,22.0,18.0,19.7,38.8,0.014,59.9,historical,0,Green
tunisia,2017-10-24,23.0,16.8,19.5,29.5,0.003,58.8,historical,0,Green
tunisia,2017-10-25,23.0,17.0,19.4,35.1,0.0,59.1,historical,0,Green
tunisia,2017-10-26,23.0,16.0,19.1,16.5,0.0,69.4,historical,0,Green
tunisia,2017-10-27,26.0,13.9,19.4,24.1,0.003,64.6,historical,1,Yellow
tunisia,2017-10-28,22.8,16.9,20.2,31.4,1.888,71.3,historical,0,Green
tunisia,2017-10-29,24.0,14.7,19.4,35.2,0.188,65.6,historical,0,Green
tunisia,2017-10-30,24.1,15.0,19.1,27.4,0.0,64.2,historical,0,Green
tunisia,2017-10-31,24.0,14.8,18.8,11.1,0.0,69.3,historical,0,Green
tunisia,2017-11-01,22.9,13.2,18.1,16.4,0.204,80.2,historical,0,Green
tunisia,2017-11-02,24.0,13.0,18.6,14.5,0.195,79.6,historical,0,Green
tunisia,2017-11-03,27.0,14.7,19.4,14.5,0.005,67.1,historical,0,Green
tunisia,2017-11-04,26.0,13.9,19.7,19.4,0.0,68.8,historical,0,Green
tunisia,2017-11-05,25.0,16.0,20.1,14.8,0.196,76.2,historical,0,Green
tunisia,2017-11-06,18.6,11.0,15.1,35.1,10.813,80.9,historical,1,Yellow
tunisia,2017-11-07,18.0,9.9,13.5,29.6,0.518,65.6,historical,0,Green
tunisia,2017-11-08,21.0,12.8,15.7,24.0,0.0,70.6,historical,0,Green
tunisia,2017-11-09,22.0,10.0,16.0,18.1,0.755,68.9,historical,0,Green
tunisia,2017-11-10,18.0,12.9,15.4,18.3,0.031,70.0,historical,0,Green
tunisia,2017-11-11,20.0,14.8,16.5,27.6,0.0,67.2,historical,0,Green
tunisia,2017-11-12,21.0,13.0,16.6,27.6,0.007,72.0,historical,0,Green
tunisia,2017-11-13,18.0,10.9,14.3,27.7,0.827,72.4,historical,0,Green
tunisia,2017-11-14,14.9,9.0,11.0,29.3,2.194,75.4,historical,0,Green
tunisia,2017-11-15,15.0,9.0,11.7,27.5,4.193,83.0,historical,0,Green
tunisia,2017-11-16,18.0,11.6,14.3,20.5,2.954,78.1,historical,0,Green
tunisia,2017-11-17,18.0,11.0,14.5,34.0,0.011,73.3,historical,0,Green
tunisia,2017-11-18,19.0,11.7,14.3,22.9,0.018,75.0,historical,0,Green
tunisia,2017-11-19,19.1,11.0,14.7,25.8,0.002,69.2,historical,0,Green
tunisia,2017-11-20,19.0,12.9,15.2,22.3,0.0,69.7,historical,0,Green
tunisia,2017-11-21,21.0,10.7,14.6,14.6,0.005,71.7,historical,0,Green
tunisia,2017-11-22,21.0,7.9,14.3,14.7,0.007,69.0,historical,0,Green
tunisia,2017-11-23,19.0,10.0,15.0,11.2,0.005,73.5,historical,0,Green
tunisia,2017-11-24,21.0,11.0,15.2,14.7,0.01,78.0,historical,0,Green
tunisia,2017-11-25,22.8,10.0,15.1,16.3,0.008,65.5,historical,0,Green
tunisia,2017-11-26,17.0,13.0,14.9,27.7,93.274,61.8,historical,2,Orange
tunisia,2017-11-27,16.0,11.0,12.9,38.7,0.772,60.6,historical,0,Green
tunisia,2017-11-28,18.0,10.0,13.3,18.0,0.0,62.3,historical,0,Green
tunisia,2017-11-29,23.9,9.0,16.0,27.4,0.0,50.1,historical,0,Green
tunisia,2017-11-30,18.9,11.0,15.7,21.0,0.492,65.3,historical,0,Green
tunisia,2017-12-01,14.0,9.8,11.0,22.2,4.764,74.5,historical,0,Green
tunisia,2017-12-02,11.0,6.0,8.6,38.5,2.924,72.3,historical,0,Green
tunisia,2017-12-03,14.0,4.9,9.1,23.9,0.002,60.9,historical,0,Green
tunisia,2017-12-04,13.9,8.1,10.1,25.7,1.785,75.8,historical,0,Green
tunisia,2017-12-05,15.7,7.1,11.2,13.0,0.015,74.3,historical,0,Green
tunisia,2017-12-06,16.0,5.0,10.2,10.9,0.0,82.3,historical,0,Green
tunisia,2017-12-07,16.0,5.1,9.8,9.3,0.0,79.5,historical,0,Green
tunisia,2017-12-08,17.0,5.0,10.7,14.6,0.002,73.8,historical,0,Green
tunisia,2017-12-09,16.0,8.8,11.5,20.4,0.012,68.5,historical,0,Green
tunisia,2017-12-10,17.0,10.0,12.9,23.9,0.005,69.9,historical,0,Green
tunisia,2017-12-11,20.0,8.1,14.1,27.8,0.0,59.8,historical,0,Green
tunisia,2017-12-12,21.9,11.8,15.4,20.3,0.0,51.6,historical,0,Green
tunisia,2017-12-13,18.0,10.1,13.9,25.7,0.012,72.1,historical,0,Green
tunisia,2017-12-14,18.0,9.7,12.5,18.2,0.003,62.4,historical,0,Green
tunisia,2017-12-15,22.0,7.9,13.8,22.3,0.0,51.7,historical,0,Green
tunisia,2017-12-16,14.0,9.8,11.8,16.5,6.161,83.8,historical,0,Green
tunisia,2017-12-17,12.0,8.0,10.1,25.9,0.622,69.1,historical,0,Green
tunisia,2017-12-18,12.0,8.0,9.6,24.7,3.732,75.4,historical,0,Green
tunisia,2017-12-19,14.0,6.0,9.4,11.1,0.384,76.2,historical,0,Green
tunisia,2017-12-20,14.0,4.8,9.4,16.5,0.578,74.1,historical,0,Green
tunisia,2017-12-21,11.9,7.8,9.4,27.3,5.38,76.0,historical,0,Green
tunisia,2017-12-22,15.0,9.0,11.4,37.0,0.001,65.8,historical,0,Green
tunisia,2017-12-23,17.0,11.0,12.9,24.1,0.01,70.7,historical,0,Green
tunisia,2017-12-24,17.0,6.0,11.5,18.4,0.007,78.2,historical,0,Green
tunisia,2017-12-25,18.0,7.0,10.9,12.8,0.192,78.5,historical,0,Green
tunisia,2017-12-26,16.8,4.1,10.3,18.2,0.0,70.0,historical,0,Green
tunisia,2017-12-27,16.8,8.0,11.6,25.8,0.618,65.1,historical,0,Green
tunisia,2017-12-28,13.1,8.9,10.8,33.5,6.803,81.3,historical,0,Green
tunisia,2017-12-29,15.0,10.0,12.3,33.5,0.122,72.0,historical,0,Green
tunisia,2017-12-30,19.0,10.8,14.9,27.8,3.924,73.4,historical,0,Green
tunisia,2017-12-31,21.0,11.0,15.4,16.5,0.0,74.4,historical,0,Green
tunisia,2018-01-01,18.0,10.9,13.7,35.3,0.193,71.1,historical,0,Green
tunisia,2018-01-02,17.0,11.0,14.4,46.4,0.006,62.0,historical,1,Yellow
tunisia,2018-01-03,19.0,14.0,16.2,35.2,0.0,66.6,historical,0,Green
tunisia,2018-01-04,20.9,15.8,17.4,37.2,0.0,63.1,historical,0,Green
tunisia,2018-01-05,22.0,11.0,15.8,16.6,0.0,66.1,historical,0,Green
tunisia,2018-01-06,22.9,9.0,15.4,20.2,0.0,60.0,historical,0,Green
tunisia,2018-01-07,20.0,12.0,15.5,25.8,0.0,58.5,historical,0,Green
tunisia,2018-01-08,20.9,12.0,16.0,20.4,0.0,64.4,historical,0,Green
tunisia,2018-01-09,16.0,11.0,13.2,14.6,0.065,79.8,historical,0,Green
tunisia,2018-01-10,17.0,10.0,12.5,18.3,0.021,67.2,historical,0,Green
tunisia,2018-01-11,15.0,10.0,12.0,35.1,0.017,63.4,historical,0,Green
tunisia,2018-01-12,12.0,8.0,10.2,31.5,17.168,80.6,historical,1,Yellow
tunisia,2018-01-13,15.0,9.0,11.6,31.8,6.115,79.0,historical,0,Green
tunisia,2018-01-14,16.7,6.0,10.3,16.5,0.001,75.8,historical,0,Green
tunisia,2018-01-15,17.0,8.0,11.2,9.2,0.188,77.8,historical,0,Green
tunisia,2018-01-16,17.0,7.9,11.7,24.8,0.0,75.5,historical,0,Green
tunisia,2018-01-17,19.0,8.0,12.8,33.4,0.001,66.7,historical,0,Green
tunisia,2018-01-18,17.0,9.0,13.0,25.8,0.0,62.4,historical,0,Green
tunisia,2018-01-19,17.0,6.0,10.7,16.2,0.0,77.5,historical,0,Green
tunisia,2018-01-20,16.0,9.0,12.9,35.3,0.0,72.3,historical,0,Green
tunisia,2018-01-21,19.0,12.0,15.4,48.1,0.001,68.4,historical,1,Yellow
tunisia,2018-01-22,19.0,15.0,16.8,42.3,0.025,68.8,historical,1,Yellow
tunisia,2018-01-23,18.0,13.0,15.1,35.1,0.0,72.2,historical,0,Green
tunisia,2018-01-24,17.0,10.0,12.5,12.8,0.188,80.5,historical,0,Green
tunisia,2018-01-25,19.9,7.0,13.1,18.2,0.014,74.3,historical,0,Green
tunisia,2018-01-26,19.0,9.0,13.5,16.5,0.0,66.6,historical,0,Green
tunisia,2018-01-27,19.0,8.0,13.4,20.3,0.008,77.5,historical,0,Green
tunisia,2018-01-28,17.0,7.0,12.2,11.1,0.199,84.1,historical,0,Green
tunisia,2018-01-29,17.1,10.8,13.4,14.7,0.003,79.7,historical,0,Green
tunisia,2018-01-30,18.0,9.0,13.3,12.8,0.0,74.7,historical,0,Green
tunisia,2018-01-31,19.0,5.0,11.4,12.9,0.008,75.9,historical,0,Green
tunisia,2018-02-01,18.0,7.0,13.0,20.3,0.066,66.4,historical,0,Green
tunisia,2018-02-02,22.9,11.1,17.1,31.5,0.406,58.3,historical,0,Green
tunisia,2018-02-03,17.0,8.0,12.2,34.8,0.01,57.5,historical,0,Green
tunisia,2018-02-04,16.0,6.0,9.8,18.1,0.0,63.2,historical,0,Green
tunisia,2018-02-05,18.0,7.0,12.2,22.2,0.09,71.7,historical,0,Green
tunisia,2018-02-06,19.0,5.0,12.2,18.3,0.769,56.2,historical,0,Green
tunisia,2018-02-07,15.9,6.0,11.0,33.2,0.173,63.1,historical,0,Green
tunisia,2018-02-08,16.0,8.8,11.7,14.8,0.002,70.8,historical,0,Green
tunisia,2018-02-09,15.0,6.7,10.5,23.9,0.053,74.4,historical,0,Green
tunisia,2018-02-10,13.0,8.0,10.1,33.3,11.597,74.7,historical,1,Yellow
tunisia,2018-02-11,12.8,7.0,9.0,28.4,2.132,77.5,historical,0,Green
tunisia,2018-02-12,18.0,7.0,12.5,24.1,0.009,65.1,historical,0,Green
tunisia,2018-02-13,13.0,8.0,10.6,36.1,5.778,72.4,historical,0,Green
tunisia,2018-02-14,12.0,7.0,8.8,27.5,9.912,76.2,historical,0,Green
tunisia,2018-02-15,13.0,6.8,10.7,16.5,0.003,73.2,historical,0,Green
tunisia,2018-02-16,15.0,10.0,12.7,5.5,1.884,87.4,historical,0,Green
tunisia,2018-02-17,17.0,10.0,13.3,12.9,0.0,84.4,historical,0,Green
tunisia,2018-02-18,16.0,11.0,13.6,20.5,1.029,84.0,historical,0,Green
tunisia,2018-02-19,16.0,9.0,12.0,25.8,0.003,68.7,historical,0,Green
tunisia,2018-02-20,14.8,9.8,11.3,27.6,7.622,75.3,historical,0,Green
tunisia,2018-02-21,13.4,8.6,10.7,14.7,3.458,78.7,historical,0,Green
tunisia,2018-02-22,14.0,8.1,10.7,22.1,0.13,75.5,historical,0,Green
tunisia,2018-02-23,13.0,8.0,9.9,29.4,4.318,74.7,historical,0,Green
tunisia,2018-02-24,15.0,6.0,10.5,16.5,0.011,70.1,historical,0,Green
tunisia,2018-02-25,15.0,9.4,11.5,31.4,4.133,73.4,historical,0,Green
tunisia,2018-02-26,14.9,7.0,10.9,24.2,0.41,80.2,historical,0,Green
tunisia,2018-02-27,14.8,5.1,9.2,18.3,0.0,79.3,historical,0,Green
tunisia,2018-02-28,20.9,9.0,14.7,20.4,0.188,66.4,historical,0,Green
tunisia,2018-03-01,24.1,15.0,19.8,25.6,0.0,39.5,historical,0,Green
tunisia,2018-03-02,20.2,13.3,16.9,38.6,0.0,54.4,historical,0,Green
tunisia,2018-03-03,22.9,14.0,17.1,24.0,0.0,60.0,historical,0,Green
tunisia,2018-03-04,22.0,11.0,15.9,33.3,6.88,66.6,historical,0,Green
tunisia,2018-03-05,21.0,13.1,16.0,33.3,0.05,66.6,historical,0,Green
tunisia,2018-03-06,19.0,12.0,15.1,38.8,0.005,61.4,historical,0,Green
tunisia,2018-03-07,20.0,10.9,14.7,36.9,0.002,60.5,historical,0,Green
tunisia,2018-03-08,16.9,8.9,13.2,18.1,0.409,73.3,historical,0,Green
tunisia,2018-03-09,21.0,13.0,16.4,20.5,0.037,76.2,historical,0,Green
tunisia,2018-03-10,28.0,10.0,18.3,17.1,0.009,71.8,historical,0,Green
tunisia,2018-03-11,21.0,14.8,18.1,31.3,0.0,57.7,historical,0,Green
tunisia,2018-03-12,20.1,11.9,15.8,40.7,0.193,58.3,historical,1,Yellow
tunisia,2018-03-13,20.9,10.4,15.7,20.4,0.0,54.6,historical,0,Green
tunisia,2018-03-14,20.0,13.0,15.8,20.4,0.377,71.4,historical,0,Green
tunisia,2018-03-15,24.9,12.9,17.8,24.6,0.19,64.0,historical,0,Green
tunisia,2018-03-16,20.2,10.0,15.5,20.5,0.0,78.5,historical,0,Green
tunisia,2018-03-17,18.0,12.0,14.2,29.9,0.0,68.1,historical,0,Green
tunisia,2018-03-18,21.7,10.0,14.0,29.3,0.0,57.7,historical,0,Green
tunisia,2018-03-19,18.0,10.0,13.5,29.6,0.759,58.1,historical,0,Green
tunisia,2018-03-20,17.0,10.7,12.3,24.2,1.946,60.2,historical,0,Green
tunisia,2018-03-21,11.0,9.9,10.4,25.9,0.238,63.6,historical,0,Green
tunisia,2018-03-22,14.0,6.1,9.2,38.6,7.447,75.3,historical,0,Green
tunisia,2018-03-23,11.0,9.0,9.8,36.9,17.24,76.8,historical,1,Yellow
tunisia,2018-03-24,18.0,7.9,12.2,25.5,8.268,74.5,historical,0,Green
tunisia,2018-03-25,16.0,7.0,11.2,23.9,4.669,73.2,historical,0,Green
tunisia,2018-03-26,17.0,10.0,12.7,25.9,2.404,74.7,historical,0,Green
tunisia,2018-03-27,17.0,10.0,13.6,38.8,0.023,69.7,historical,0,Green
